Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition,Day Differences,Amount Differences
2007070227683,2007-07-02 00:00:00,2007-05-09 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Currency; Jewelry - Fine,750.0,Denied,0.0,Deny,54.0,750.0
2004120768742,2004-10-22 00:00:00,2004-09-20 00:00:00,ORD,Chicago O'Hare International Airport,British Airways,Property Damage,Checkpoint,Luggage (all types including footlockers),30.0,Approved,30.0,Approve in Full,32.0,0.0
2008110652003,2008-10-28 00:00:00,2008-10-08 00:00:00,MSY,New Orleans International,American Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.); Cell Phones; Clothing - Shoes; belts; accessories; etc.; Other; Watches - Inexpensive $100 or less,605.0,Denied,0.0,Deny,20.0,605.0
2005101794691,2005-10-11 00:00:00,2005-10-03 00:00:00,GRR,Gerald R. Ford International Airport,UAL,Property Damage,Checked Baggage,Computer - Laptop,600.0,Denied,0.0,Deny,8.0,600.0
2008020639158,2008-01-29 00:00:00,2007-09-27 00:00:00,FSM,Fort Smith Municipal,American Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,576.76,Settled,144.19,Settle,124.0,432.57
2008120953211,2008-12-04 00:00:00,2008-12-01 00:00:00,BRD,Brainerd; MN,Northwest Airlines,Property Damage,Checked Baggage,Firearms,384.0,Approved,384.0,Approve in Full,3.0,0.0
2004112967972,2004-10-14 00:00:00,2004-09-28 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Sun Country Airlines Inc,Passenger Property Loss,Checked Baggage,Medicines,10.0,Approved,10.0,Approve in Full,16.0,0.0
2008072847512,2008-07-18 00:00:00,2008-06-11 00:00:00,GJT,Walker Field,Frontier Airlines,Passenger Property Loss,Checkpoint,Other,533.49,Denied,0.0,Deny,37.0,533.49
2005040181125,2005-03-29 00:00:00,2005-03-12 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Locks,8.47,Approved,8.47,Approve in Full,17.0,0.0
2007112835628,2007-11-26 00:00:00,2007-10-30 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Jewelry - Fine,800.0,Denied,0.0,Deny,27.0,800.0
2009090263287,2009-09-02 00:00:00,2009-08-22 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Alcoholic beverages; Other; Stereo Items & Accessories,137.08,Denied,0.0,Deny,11.0,137.08
2006121216927,2006-11-27 00:00:00,2006-11-10 00:00:00,TPA,Tampa International,Continental Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.); Jewelry - Costume,299.98,Denied,0.0,Deny,17.0,299.98
2008031340964,2008-03-06 00:00:00,2008-02-28 00:00:00,SYR,Syracuse-Hancock International,Jet Blue,Passenger Property Loss,Checkpoint,Jewelry - Costume,150.0,Denied,0.0,Deny,7.0,150.0
2006020801168,2006-01-31 00:00:00,2004-07-04 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),42.55,Approved,42.55,Approve in Full,576.0,0.0
2008072447388,2008-07-18 00:00:00,2008-07-07 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,74.19,Denied,0.0,Deny,11.0,74.19
2007031922492,2007-03-15 00:00:00,2007-02-28 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Northwest Airlines,Passenger Property Loss,Checkpoint,Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.); Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.),423.99,Settled,189.48,Settle,15.0,234.51000000000002
2008031941257,2008-03-13 00:00:00,2008-03-07 00:00:00,PDX,Portland International,Alaska Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),60.0,Approved,60.0,Approve in Full,6.0,0.0
2004102165463,2004-09-10 00:00:00,2004-09-12 00:00:00,MEM,Memphis International Airport,UAL,Passenger Property Loss,Checked Baggage,Cameras - Digital,589.93,Settled,531.0,Settle,-2.0,58.92999999999995
2004060955223,2004-05-19 00:00:00,2004-05-03 00:00:00,ELP,El Paso International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,75.0,Settled,37.5,Settle,16.0,37.5
2006011199393,2006-01-06 00:00:00,2005-12-11 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),50.0,Denied,0.0,Deny,26.0,50.0
2007012319263,2007-01-17 00:00:00,2006-12-29 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,Watches - Inexpensive $100 or less,50.0,Denied,0.0,Deny,19.0,50.0
2004110866742,2004-09-29 00:00:00,2004-08-26 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checkpoint,Eyeglasses - (including contact lenses),40.0,Approved,40.0,Approve in Full,34.0,0.0
2006021701750,2006-02-13 00:00:00,2006-01-29 00:00:00,IAD,Washington Dulles International,Air France,Property Damage,Checked Baggage,Luggage (all types including footlockers),200.0,Denied,0.0,Deny,15.0,200.0
0114549M,2004-01-14 00:00:00,2003-12-01 00:00:00,LGA,LaGuardia,USAir,Property Damage,Checked Baggage,Luggage (all types including footlockers),81.19,Denied,0.0,Deny,44.0,81.19
2007082330747,2007-08-23 00:00:00,2007-08-15 00:00:00,LGA,LaGuardia,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),50.0,Denied,0.0,Deny,8.0,50.0
2007012919695,2007-01-23 00:00:00,2007-01-10 00:00:00,EWR,Newark International Airport,Continental Airlines,Property Damage,Checkpoint,Jewelry - Fine,2800.0,Approved,2800.0,Approve in Full,13.0,0.0
2005092092885,2005-09-14 00:00:00,2005-08-24 00:00:00,F,Foreign airport,American Airlines,Passenger Property Loss,Checked Baggage,Other,200.0,Denied,0.0,Deny,21.0,200.0
0708069M,2003-07-08 00:00:00,2003-06-22 00:00:00,MSP,Minneapolis/ St.Paul International Airport,UAL,Passenger Property Loss,Checked Baggage,Cameras - Digital,414.87,Settled,294.0,Settle,16.0,120.87
2008082148886,2008-08-18 00:00:00,2008-08-02 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Other,120.0,Denied,0.0,Deny,16.0,120.0
2004110566492,2004-10-18 00:00:00,2004-09-18 00:00:00,DSM,Des Moines International,UAL,Passenger Property Loss,Checked Baggage,Cameras - Digital,399.99,Approved,399.99,Approve in Full,30.0,0.0
0725015M,2003-07-25 00:00:00,2003-04-25 00:00:00,FOE,Forbes Field,USAir,Property Damage,Checkpoint,Jewelry - Fine,45.0,Approved,45.0,Approve in Full,91.0,0.0
2009041557545,2009-03-27 00:00:00,2009-03-08 00:00:00,SYR,Syracuse-Hancock International,Continental Airlines,Property Damage,Checkpoint,Cameras - Digital,179.99,Denied,0.0,Deny,19.0,179.99
2004051952880,2004-04-06 00:00:00,2004-03-16 00:00:00,RSW,Southwest Florida International,USAir,Property Damage,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,98.0,Approved,98.0,Approve in Full,21.0,0.0
2004090762180,2004-08-05 00:00:00,2004-07-18 00:00:00,SDF,Louisville International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital,450.0,Settled,112.5,Settle,18.0,337.5
2006071809670,2006-07-17 00:00:00,2006-05-20 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.); Other,350.0,Denied,0.0,Deny,58.0,350.0
2008042343288,2008-04-21 00:00:00,2008-04-09 00:00:00,LAS,McCarran International,Northwest Airlines,Property Damage,Checkpoint,Cameras - Digital; Computer - Laptop,1107.28,Approved,1107.28,Approve in Full,12.0,0.0
2007121436519,2007-12-11 00:00:00,2007-11-25 00:00:00,PSP,Palm Springs International,UAL,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Other,53.86,Denied,0.0,Deny,16.0,53.86
2005012874731,2005-01-10 00:00:00,2004-12-26 00:00:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Other,40.0,Approved,40.0,Approve in Full,15.0,0.0
2005022476776,2005-01-28 00:00:00,2005-01-16 00:00:00,SEA,Seattle-Tacoma International,UAL,Passenger Property Loss,Checked Baggage,Computer - Laptop,1100.0,Settled,303.15,Settle,12.0,796.85
2006052406942,2006-05-23 00:00:00,2006-05-06 00:00:00,AUS,Austin-Bergstrom International Airport,UAL,Passenger Property Loss,Checked Baggage,Jewelry - Fine,200.0,Settled,100.0,Settle,17.0,100.0
2008051944492,2008-05-16 00:00:00,2008-05-07 00:00:00,SLC,Salt Lake City International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies (footballs; parachutes; etc.),250.0,Denied,0.0,Deny,9.0,250.0
2008112552783,2008-11-19 00:00:00,2008-10-27 00:00:00,SEA,Seattle-Tacoma International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Paintings and Pictures (including frames; etchings; photos; etc),100.0,Denied,0.0,Deny,23.0,100.0
2007080329586,2007-08-02 00:00:00,2007-07-31 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,112.99,Denied,0.0,Deny,2.0,112.99
2008112852869,2008-11-20 00:00:00,2008-09-23 00:00:00,PHL,Philadelphia International Airport,USAir,Property Damage,Checked Baggage,Luggage (all types including footlockers),116.65,Denied,0.0,Deny,58.0,116.65
2009020655240,2009-01-28 00:00:00,2009-01-04 00:00:00,ISP,Long Island McArthur; Islip,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,347.0,Denied,0.0,Deny,24.0,347.0
2006020701104,2006-01-31 00:00:00,2005-11-26 00:00:00,LAX,Los Angeles International Airport,Hawaiian Airlines,Passenger Property Loss,Checked Baggage,Locks,9.07,Denied,0.0,Deny,66.0,9.07
2007041223854,2007-04-09 00:00:00,2007-10-10 00:00:00,TPA,Tampa International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Toys (game systems; cartridges; radio controlled cars; etc.),181.8,Denied,0.0,Deny,-184.0,181.8
2008012238333,2008-01-14 00:00:00,2007-12-25 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),79.99,Settled,50.0,Settle,20.0,29.989999999999995
2005081890854,2005-08-08 00:00:00,2005-07-10 00:00:00,OAK,Metropolitan Oakland International,Southwest Airlines,Property Damage,Checkpoint,Other,8.96,Approved,8.96,Approve in Full,29.0,0.0
0728021M,2003-07-28 00:00:00,2003-06-30 00:00:00,SEA,Seattle-Tacoma International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Other,508.96,Denied,0.0,Deny,28.0,508.96
2008092450385,2008-09-23 00:00:00,2008-09-17 00:00:00,ISP,Long Island McArthur; Islip,Southwest Airlines,Property Damage,Checkpoint,Computer - Laptop,1149.99,Settled,740.94,Settle,6.0,409.04999999999995
2004070658377,2004-06-06 00:00:00,2004-05-10 00:00:00,CVG,Cincinnati/Northern Kentucky International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,241.28,Approved,241.28,Approve in Full,27.0,0.0
2005121597878,2005-12-12 00:00:00,2005-11-17 00:00:00,PHX,Phoenix Sky Harbor International,Alaska Airlines,Property Damage,Checkpoint,Other,59.99,Approved,59.99,Approve in Full,25.0,0.0
0416112L,2003-04-16 00:00:00,2003-03-02 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Property Damage,Checked Baggage,Locks,55.0,Approved,55.0,Approve in Full,45.0,0.0
2006090812162,2006-08-31 00:00:00,2006-07-25 00:00:00,EWR,Newark International Airport,UAL,Passenger Property Loss,Checked Baggage,Other,812.34,Settled,406.17,Settle,37.0,406.17
2005042783473,2005-04-26 00:00:00,2005-03-11 00:00:00,MIA,Miami International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,628.25,Settled,312.69,Settle,46.0,315.56
2007082330765,2007-08-21 00:00:00,2007-07-30 00:00:00,IAD,Washington Dulles International,Southwest Airlines,Passenger Property Loss,Checkpoint,Clothing - Shoes; belts; accessories; etc.,136.0,Denied,0.0,Deny,22.0,136.0
2009072861851,2009-07-22 00:00:00,2009-04-09 00:00:00,DCA,Ronald Reagan Washington National Airport,Midwest Express Airlines,Passenger Property Loss,Checked Baggage,GPS - Global Positioning System,713.98,Denied,0.0,Deny,104.0,713.98
2005042082956,2005-04-19 00:00:00,2005-03-03 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Property Damage,Checked Baggage,Other,160.0,Settled,100.0,Settle,47.0,60.0
2004122270354,2004-11-15 00:00:00,2004-11-04 00:00:00,LAX,Los Angeles International Airport,UAL,Passenger Property Loss,Checked Baggage,Cameras - Digital,749.64,Settled,617.11,Settle,11.0,132.52999999999997
2007111935161,2007-11-13 00:00:00,2007-10-16 00:00:00,GRR,Gerald R. Ford International Airport,Skywest Airlines Inc USA,Passenger Property Loss,Checked Baggage,Medicines,105.49,Denied,0.0,Deny,28.0,105.49
2007111534989,2007-11-14 00:00:00,2007-10-21 00:00:00,CAE,Columbia Metropolitan,Continental Airlines,Passenger Property Loss,Checkpoint,Watches - Expensive more than $100,325.0,Denied,0.0,Deny,24.0,325.0
0708047M,2003-07-08 00:00:00,2003-05-24 00:00:00,LGA,LaGuardia,American Airlines,Property Damage,Checked Baggage,Locks,200.0,Denied,0.0,Deny,45.0,200.0
2004122170292,2004-11-15 00:00:00,2004-08-27 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,489.0,Settled,244.5,Settle,80.0,244.5
2004061555804,2004-05-10 00:00:00,2004-04-17 00:00:00,CVG,Cincinnati/Northern Kentucky International,Delta Air Lines,Property Damage,Checked Baggage,Other,70.0,Settled,35.0,Settle,23.0,35.0
2008102151349,2008-10-20 00:00:00,2008-09-27 00:00:00,MIA,Miami International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Locks,14.99,Denied,0.0,Deny,23.0,14.99
2005081790751,2005-08-08 00:00:00,2005-08-02 00:00:00,CVG,Cincinnati/Northern Kentucky International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,250.0,Settled,62.5,Settle,6.0,187.5
0825068M,2003-08-25 00:00:00,2003-06-20 00:00:00,SAN,San Diego International,American Airlines,Property Damage,Other,Other,20.0,Settled,10.0,Settle,66.0,10.0
2006061407971,2006-06-13 00:00:00,2006-05-10 00:00:00,LIT,Little Rock National,Continental Airlines,Property Damage,Checked Baggage,Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.),125.0,Denied,0.0,Deny,34.0,125.0
2009042157807,2009-03-31 00:00:00,2009-03-13 00:00:00,IAH,Houston - George Bush Intercontinental Airport,Air Canada,Passenger Property Loss,Checked Baggage,Computer - Laptop; Locks,156.44,Denied,0.0,Deny,18.0,156.44
2005060185651,2005-05-24 00:00:00,2005-04-27 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,50.0,Denied,0.0,Deny,27.0,50.0
2008100650795,2008-10-03 00:00:00,2008-09-27 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Locks,7.99,Denied,0.0,Deny,6.0,7.99
2004062156431,2004-05-27 00:00:00,2004-05-16 00:00:00,DAL,Dallas Love Field,Delta Air Lines,Property Damage,Checkpoint,Eyeglasses - (including contact lenses),178.61,Settled,95.0,Settle,11.0,83.61000000000001
2005102795296,2005-10-20 00:00:00,2005-07-19 00:00:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checked Baggage,Cameras - Digital,375.0,Approved,375.0,Approve in Full,93.0,0.0
2009091663711,2009-09-16 00:00:00,2009-08-14 00:00:00,MSY,New Orleans International,American Airlines,Property Damage,Checkpoint,Medical Equipment & Insturments,725.99,Denied,0.0,Deny,33.0,725.99
2005061586430,2005-06-06 00:00:00,2005-05-17 00:00:00,ATW,Outagamie County,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),39.99,Approved,39.99,Approve in Full,20.0,0.0
2006090612051,2006-08-31 00:00:00,2006-08-16 00:00:00,DEN,Denver International Airport,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),291.06,Denied,0.0,Deny,15.0,291.06
2009070860968,2009-07-01 00:00:00,2009-06-14 00:00:00,PHX,Phoenix Sky Harbor International,American Airlines,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies (footballs; parachutes; etc.),31.0,Denied,0.0,Deny,17.0,31.0
2006102414468,2006-10-11 00:00:00,2006-10-02 00:00:00,LAS,McCarran International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital,341.0,Denied,0.0,Deny,9.0,341.0
2007070927985,2007-07-03 00:00:00,2007-06-25 00:00:00,MDW,Midway International Airport,Air Tran Airlines(do not use),Passenger Property Loss,Checked Baggage,GPS - Global Positioning System,199.0,Denied,0.0,Deny,8.0,199.0
2006022302059,2006-02-16 00:00:00,2005-06-25 00:00:00,DAY,James M. Cox Dayton International,Air Tran Airlines(do not use),Passenger Property Loss,Checkpoint,Cameras - Digital,500.0,Denied,0.0,Deny,236.0,500.0
2005070688296,2005-06-30 00:00:00,2005-06-20 00:00:00,IAH,Houston - George Bush Intercontinental Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Locks,28.5,Approved,28.5,Approve in Full,10.0,0.0
2009040157098,2009-03-17 00:00:00,2009-03-14 00:00:00,PHX,Phoenix Sky Harbor International,Alaska Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),99.99,Denied,0.0,Deny,3.0,99.99
2006022302084,2006-02-15 00:00:00,2006-02-11 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Other,600.0,Denied,0.0,Deny,4.0,600.0
0203262M,2004-02-03 00:00:00,2003-12-19 00:00:00,BNA,Nashville International,Southwest Airlines,Property Damage,Checked Baggage,Cameras - Digital,151.86,Approved,151.86,Approve in Full,46.0,0.0
2006082211343,2006-08-17 00:00:00,2006-08-08 00:00:00,IAD,Washington Dulles International,Lufthansa,Passenger Property Loss,Checked Baggage,Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.),241.49,Denied,0.0,Deny,9.0,241.49
2007082730916,2007-08-23 00:00:00,2007-07-25 00:00:00,ANC,Ted Stevens Anchorage International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Other,51.99,Denied,0.0,Deny,29.0,51.99
